dates2,cum_cases,cum_deaths,cum_recover,new_cases,new_deaths,new_recover,new_uninfected
03/04/20,0,0,0,0,0,0,0
03/05/20,0,0,0,0,0,0,0
03/06/20,0,0,0,0,0,0,0
03/07/20,2,0,0,2,0,0,0
03/08/20,2,0,0,0,0,0,0
03/09/20,7,0,0,5,0,0,0
03/10/20,7,0,0,0,0,0,0
03/11/20,9,0,0,2,0,0,0
03/12/20,10,0,0,1,0,0,0
03/13/20,12,0,0,2,0,0,0
03/14/20,13,0,0,1,0,0,0
03/15/20,19,0,0,6,0,0,0
03/16/20,28,1,0,9,1,0,1
03/17/20,33,1,0,5,0,0,0
03/18/20,60,1,0,27,0,0,0
03/19/20,60,1,0,0,0,0,0
03/20/20,81,1,0,21,0,0,0
03/21/20,152,1,0,71,0,0,0
03/22/20,195,3,0,43,2,0,2
03/23/20,298,5,0,103,2,0,2
03/24/20,298,5,0,0,0,0,0
03/25/20,424,7,0,126,2,0,2
03/26/20,456,9,0,32,2,0,2
03/27/20,456,9,0,0,0,0,0
03/28/20,539,13,0,83,4,0,4
03/29/20,774,16,0,235,3,0,3
03/30/20,925,18,0,151,2,0,2
03/31/20,1083,22,0,158,4,0,4
04/01/20,1293,26,0,210,4,0,4
04/02/20,1554,31,0,261,5,0,5
04/03/20,1554,31,0,0,0,0,0
04/04/20,1917,40,0,363,9,0,9
04/05/20,2049,44,0,132,4,0,4
04/06/20,2049,44,0,0,0,0,0
04/07/20,2417,51,0,368,7,0,7
04/08/20,2552,63,0,135,12,0,12
04/09/20,2792,67,0,240,4,0,4
04/10/20,3065,72,0,273,5,0,5
04/11/20,3207,80,0,142,8,0,8
04/12/20,3319,82,0,112,2,0,2
04/13/20,3319,82,0,0,0,0,0
04/14/20,3553,97,0,234,15,0,15
04/15/20,3656,107,0,103,10,0,10
04/16/20,3656,107,0,0,0,0,0
04/17/20,3931,109,0,275,2,0,2
04/18/20,4246,119,2633,315,10,2633,2643
04/19/20,4377,120,2633,131,1,0,1
04/20/20,4377,120,2063,0,0,-570,-570
04/21/20,4439,124,2063,62,4,0,4
04/22/20,4761,140,3317,322,16,1254,1270
04/23/20,4917,150,3317,156,10,0,10
04/24/20,4917,150,3317,0,0,0,0
04/25/20,5253,166,3701,336,16,384,400
04/26/20,5490,174,3701,237,8,0,8
04/27/20,5490,174,3701,0,0,0,0
